1584543410275152	0.0836089
1584543410374967	0.175345
1584543410474931	0.211783
1584543410575782	0.0164092
1584543410680626	-0.00539926
1584543410775289	0
1584543410875151	-0.185218
1584543410974928	-0.0570444
1584543411075099	-0.0286396
1584543411177277	-0.0356821
1584543411274771	0.0272124
1584543411374794	0.127554
1584543411478069	0.0184233
1584543411575721	0.00469043
1584543411676912	0.00505664
1584543411774848	0.00670459
1584543411874816	0.0123809
1584543411974741	0
1584543412074815	0.0107329
1584543412176921	-0.0384991
1584543412278250	-0.187566
1584543412376105	-0.0570444
1584543412474791	-0.0338041
1584543412575197	-0.0420204
1584543412677057	-0.0218318
1584543412774711	-0.0262921
1584543412875452	-0.0291091
1584543412974843	-0.0157283
1584543413074816	-0.0406119
1584543413176729	-0.0171368
1584543413274819	-0.0293438
1584543413374646	-0.104229
1584543413474447	-0.0248836
1584543413575337	-0.0286396
1584543413677049	0
1584543413774675	-0.115967
1584543413874615	-0.176298
1584543413974257	-0.205407
1584543414074504	-0.208928
1584543414177091	-0.205642
1584543414274210	-0.20259
1584543414374196	-0.221605
1584543414474602	-0.208459
1584543414574815	-0.228178
1584543414676219	-0.1932
1584543414774528	-0.205876
1584543414874308	-0.208459
1584543414974031	-0.201886
1584543415074286	-0.0964825
1584543415176123	-0.0363863
1584543415273964	-0.00774677
1584543415374124	-0.0422551
1584543415473957	0.00578906
1584543415574750	-0.0340388
1584543415676197	-0.0138503
1584543415773836	-0.0312218
1584543415873822	-0.0269963
1584543415977202	-0.00892052
1584543416074025	-0.0208928
1584543416176059	0.130301
1584543416273943	0.00542285
1584543416373731	0
1584543416473708	-0.010329
1584543416574534	-0.00469501
1584543416675775	0
1584543416773656	0
1584543416873958	0.00798633
1584543416973617	0
1584543417073614	-0.00422551
1584543417175880	0.00505664
1584543417273574	-0.0429594
1584543417373618	-0.169255
1584543417476942	-0.0424899
1584543417574548	-0.0260573
1584543417675682	-0.0248836
1584543417773782	-0.0326303
1584543417874101	-0.0415509
1584543417973676	0.155752
1584543418073675	0.0116484
1584543418175615	0.00780322
1584543418273404	0.00304248
1584543418373627	-0.0420204
1584543418473828	-0.186627
1584543418574252	-0.0302828
1584543418675835	-0.0272311
1584543418773323	-0.0446026
1584543418873318	-0.0220666
1584543418975926	-0.0307523
1584543419073817	-0.015024
1584543419175414	-0.012207
1584543419273527	-0.011268
1584543419373214	-0.0436636
1584543419473205	-0.0363863
1584543419574004	-0.132634
1584543419675211	-0.164795
1584543419773196	-0.157518
1584543419874048	-0.151884
1584543419973432	-0.133338
1584543420073430	-0.130756
1584543420175612	-0.144372
1584543420273264	-0.128174
1584543420373130	-0.13193
1584543420475760	-0.0927265
1584543420573917	-0.0366211
1584543420675032	-0.0201886
1584543420773153	-0.0281701
1584543420872995	-0.0899095
1584543420972909	-0.107751
1584543421073099	-0.191087
1584543421174944	-0.0338041
1584543421275457	0.0035918
1584543421373385	-0.088501
1584543421473269	-0.12254
1584543421573703	-0.150945
1584543421675393	-0.141085
1584543421772792	-0.135451
1584543421872800	-0.152353
1584543421972963	-0.137799
1584543422072722	-0.144841
1584543422174397	-0.136625
1584543422272896	-0.141085
1584543422372679	-0.15024
1584543422472858	-0.136625
1584543422573576	-0.103525
1584543422674338	-0.0380296
1584543422772627	-0.0190148
1584543422872780	-0.0288743
1584543422972877	-0.0356821
1584543423072677	-0.0746507
1584543423175106	-0.0420204
1584543423272866	-0.0279353
1584543423372525	-0.0415509
1584543423472857	-0.19273
1584543423576348	-0.0490629
1584543423674489	-0.0448374
1584543423772772	-0.0612699
1584543423872496	-0.0453069
1584543423972388	-0.016902
1584543424072567	-0.0185453
1584543424175115	-0.0143198
1584543424272562	-0.0422551
1584543424375038	-0.0474196
1584543424472298	-0.00446026
1584543424573146	-0.0298133
1584543424674225	-0.0166673
1584543424772782	0.0114653
1584543424872598	0.0409453
1584543424972384	0.0775664
1584543425072155	0.06127
1584543425173901	0.0795806
1584543425272538	0.0684111
1584543425372589	0.0673125
1584543425472068	0.049002
1584543425572869	0.0581572
1584543425673725	0.075186
1584543425772051	0.0761016
1584543425872764	0.0625518
1584543425971966	0.0728057
1584543426072338	0.0728057
1584543426173748	0.0799468
1584543426271980	0.0801299
1584543426371884	0.0819609
1584543426472161	0.0870879
1584543426572621	0.0707915
1584543426673498	0.0156768
1584543426772283	-0.0500019
1584543426871976	-0.134043
1584543426972452	-0.168786
1584543427071949	-0.162917
1584543427173790	-0.182401
1584543427275665	-0.16902
1584543427372201	-0.17841
1584543427471993	-0.156344
1584543427572353	-0.156109
1584543427673668	-0.164325
1584543427771687	-0.150475
1584543427871849	-0.151649
1584543427972033	-0.0427246
1584543428071643	-0.0427246
1584543428173468	-0.0110333
1584543428271716	-0.0105638
1584543428372046	-0.0953087
1584543428471706	-0.103995
1584543428572332	-0.11761
1584543428673479	-0.128878
1584543428771892	-0.138268
1584543428871687	-0.20259
1584543428972102	-0.183575
1584543429072166	-0.184749
1584543429173799	-0.204233
1584543429272316	-0.120662
1584543429371314	-0.0438984
1584543429471458	-0.0267616
1584543429572106	-0.0279353
1584543429673331	0
1584543429771610	-0.0199538
1584543429871566	-0.0314566
1584543429971236	0
1584543430071397	-0.00422551
1584543430177250	-0.00892052
1584543430271284	-0.0208928
1584543430371277	-0.0267616
1584543430471418	-0.0230056
1584543430571653	-0.000704252
1584543430673681	-0.0368558
1584543430771247	-0.0530536
1584543430870936	-0.0462459
1584543430973979	-0.0427246
1584543431072197	-0.0410814
1584543431173027	-0.011268
1584543431271127	-0.015963
1584543431370819	-0.0185453
1584543431470802	-0.0417856
1584543431571965	-0.00821627
1584543431672757	-0.0241793
1584543431771131	-0.00962477
1584543431873811	-0.0117375
1584543431971127	-0.0244141
1584543432070893	-0.0213623
1584543432172891	-0.0211276
1584543432270765	-0.0330998
1584543432370755	-0.101412
1584543432470834	-0.153762
1584543432571962	-0.137564
1584543432672646	-0.129817
1584543432770821	-0.122305
1584543432870603	-0.124418
1584543432970579	-0.124418
1584543433071323	-0.131695
1584543433172656	-0.0917875
1584543433270518	-0.128878
1584543433373834	-0.129113
1584543433470738	-0.126296
1584543433571210	-0.132869
1584543433672921	-0.14085
1584543433770467	-0.156109
1584543433870405	-0.152823
1584543433970832	-0.128878
1584543434070509	-0.124653
1584543434172926	-0.121836
1584543434270599	-0.0410814
1584543434370366	-0.0509409
1584543434470425	-0.0434289
1584543434571450	-0.0291091
1584543434672949	-0.014085
1584543434770296	-0.00117375
1584543434870436	-0.0161978
1584543434970285	-0.015963
1584543435070265	-0.001878
1584543435172841	-0.0197191
1584543435270334	-0.0201886
1584543435371168	-0.0370906
1584543435470624	-0.0110333
1584543435571124	-0.0110333
1584543435672738	0
1584543435770577	-0.0227708
1584543435870811	-0.016902
1584543435970384	-0.0105638
1584543436070216	-0.0199538
1584543436172469	-0.00821627
1584543436273229	-0.0467154
1584543436370572	-0.0185453
1584543436469980	-0.0239446
1584543436570538	0
1584543436672341	-0.00633827
1584543436769875	-0.0147893
1584543436869839	0.0328887
1584543436970150	-0.000469501
1584543437072932	0.0107329
1584543437176419	0
1584543437270720	-0.000469501
1584543437369886	-0.000469501
1584543437469742	0
1584543437571172	0
1584543437672132	0.0164092
1584543437769675	-0.0262921
1584543437870196	-0.00610352
1584543437973181	-0.0314566
1584543438069858	-0.0152588
1584543438171981	-0.00939002
1584543438269545	0
1584543438369554	0
1584543438469953	0
1584543438570172	0.0120146
1584543438671687	-0.0107985
1584543438772069	0
1584543438869712	0.185782
1584543438969424	0.0244658
1584543439069594	0.00505664
1584543439171567	0
1584543439269449	0.00450732
1584543439369657	0
1584543439469454	0.00523975
1584543439572902	0
1584543439673161	-0.00727727
1584543439769260	-0.0492976
1584543439869243	-0.119019
1584543439969379	-0.115497
1584543440069200	-0.114324
1584543440171386	-0.107046
1584543440269523	-0.0887357
1584543440369300	-0.107046
1584543440469117	-0.103056
1584543440569951	-0.126061
1584543440671333	-0.0974215
1584543440769245	-0.116906
1584543440869235	-0.145311
1584543440969032	-0.182871
1584543441069005	-0.169959
1584543441171290	-0.159396
1584543441269244	-0.182166
1584543441369019	-0.1878
1584543441469140	-0.18381
1584543441569632	-0.159396
1584543441671467	-0.165499
1584543441769416	-0.162917
1584543441868930	-0.10376
1584543441969041	-0.0380296
1584543442069271	-0.0260573
1584543442171312	-0.0446026
1584543442268736	-0.012207
1584543442369313	-0.0260573
1584543442469178	-0.0462459
1584543442569417	-0.0237098
1584543442671150	-0.0481239
1584543442768678	-0.0251183
1584543442868960	-0.0281701
1584543442969208	-0.00633827
1584543443068575	-0.015024
1584543443170727	-0.0589224
1584543443271691	-0.0842755
1584543443368626	-0.0737117
1584543443468522	-0.0748854
1584543443569604	-0.0953087
1584543443671081	-0.0330998
1584543443768527	-0.0561054
1584543443868673	-0.00516451
1584543443968423	-0.0173715
1584543444068564	-0.00281701
1584543444170756	-0.00211276
1584543444268572	-0.01878
1584543444368650	-0.00563401
1584543444468630	-0.0267616
1584543444568997	-0.0173715
1584543444670392	-0.0314566
1584543444768476	0.0217192
1584543444868652	0.0603545
1584543444968194	0.0603545
1584543445068344	0
1584543445170349	0
1584543445268286	0
1584543445368391	0.0425933
1584543445468374	0.198416
1584543445569043	0.220206
1584543445670485	0.197134
1584543445768591	-0.00680777
1584543445868237	-0.0314566
1584543445968211	-0.0650259
1584543446067994	-0.207989
1584543446170210	-0.224891
1584543446268794	-0.212449
1584543446368141	-0.243436
1584543446467981	-0.246253
1584543446568947	-0.269963
1584543446671098	-0.263155
1584543446768020	-0.238037
1584543446868070	-0.248131
1584543446967869	-0.213154
1584543447068250	-0.204703
1584543447169961	-0.182401
1584543447267850	-0.0389686
1584543447367900	0.220022
1584543447467926	0.169119
1584543447568525	0.0132964
1584543447669787	-0.0279353
1584543447767870	-0.156109
1584543447867711	-0.226769
1584543447967678	-0.188739
1584543448067864	-0.0215971
1584543448169564	-0.0368558
1584543448267637	-0.114558
1584543448367788	-0.241558
1584543448467811	-0.221839
1584543448568246	-0.1932
1584543448669464	-0.0615047
1584543448767515	-0.154231
1584543448867544	-0.243906
1584543448972042	-0.152353
1584543449068403	-0.0309871
1584543449169435	-0.0227708
1584543449267783	-0.195547
1584543449367416	-0.164795
1584543449467860	-0.0227708
1584543449568259	-0.0561054
1584543449669110	-0.23076
1584543449767771	-0.229117
1584543449870313	-0.234985
1584543449967562	-0.229821
1584543450067607	-0.119723
1584543450169589	0.100088
1584543450267308	0.241446
1584543450367226	0.251883
1584543450467477	0.171683
1584543450567943	-0.162682
1584543450672667	-0.279588
1584543450767582	-0.271372
1584543450867303	-0.19813
1584543450967512	0.102286
1584543451067396	0.291067
1584543451168862	0.256094
1584543451267312	0.171133
1584543451367523	-0.0244141
1584543451469785	-0.0279353
1584543451568522	-0.00704252
1584543451669054	0.120047
1584543451767520	0.245657
1584543451867907	0.21398
1584543451967375	0.069876
1584543452067145	0.069876
1584543452168846	0.147879
1584543452269772	-0.0760592
1584543452367606	-0.144606
1584543452466859	-0.144606
1584543452567832	-0.270667
1584543452668871	-0.278179
1584543452766748	-0.280996
1584543452866922	-0.268789
1584543452966719	-0.287335
1584543453066688	-0.276771
1584543453168498	-0.252357
1584543453266703	-0.250714
1584543453367198	-0.188505
1584543453467095	-0.148128
1584543453567284	-0.154935
1584543453668442	-0.0842755
1584543453766707	-0.0917875
1584543453866759	-0.0333346
1584543453966494	-0.0464806
1584543454066654	-0.0347431
1584543454168464	-0.00985953
1584543454266466	-0.274893
1584543454366634	-0.298133
1584543454469117	-0.239211
1584543454567279	-0.215736
1584543454668950	-0.168316
1584543454766329	-0.0460111
1584543454866509	0.253165
1584543454966475	0.122427
1584543455066314	0.0211699
1584543455168328	0.0724395
1584543455266554	0
1584543455366211	0
1584543455466260	0
1584543455567002	-0.00586877
1584543455668270	-0.000939002
1584543455766136	-0.00422551
1584543455866273	0.0107329
1584543455968670	-0.012207
1584543456066316	-0.00164325
1584543456168282	0.0308745
1584543456266189	-0.163386
1584543456366365	-0.3
1584543456466393	-0.3
1584543456566688	-0.3
1584543456668278	-0.3
1584543456769112	-0.3
1584543456866199	-0.0582181
1584543456966265	-0.0516451
1584543457066507	-0.161978
1584543457168052	-0.283579
1584543457266219	-0.3
1584543457366219	-0.3
1584543457465981	-0.280762
1584543457569316	-0.16902
1584543457669335	-0.0640869
1584543457767725	-0.0281701
1584543457866215	-0.011268
1584543457966470	0
1584543458065650	0.167288
1584543458168268	0.0905669
1584543458265903	0.0268462
1584543458370468	0.0235503
1584543458467577	0.00450732
1584543458566725	-0.0223013
1584543458667749	-0.01878
1584543458765587	0
1584543458865735	0.00414111
1584543458965677	0.0211699
1584543459065698	0.00505664
1584543459168236	-0.00633827
1584543459265525	0.0171416
1584543459365434	0.0175078
1584543459465649	-0.0333346
1584543459566374	-0.201886
1584543459667962	-0.125122
1584543459765712	-0.125122
1584543459865612	-0.0497671
1584543459965485	-0.0805195
1584543460065742	-0.0321608
1584543460167882	-0.0133808
1584543460265423	-0.0100943
1584543460365708	0.0035918
1584543460465416	-0.0166673
1584543460565957	-0.0471849
1584543460667674	-0.0251183
1584543460765298	-0.0286396
1584543460865480	0.0200713
1584543460965628	0.108877
1584543461065207	0.0422271
1584543461167894	0.00780322
1584543461265476	0
1584543461365286	0
1584543461465213	0
1584543461566174	0
1584543461667877	0
1584543461765335	0
1584543461865569	0
1584543461965168	0
1584543462068069	0
1584543462168497	0
1584543462265025	0
1584543462364915	0
1584543462465109	0.00542285
1584543462565532	0
1584543462666979	0.0110991
1584543462764996	0.0305083
1584543462867550	-0.0408466
1584543462964802	-0.0408466
1584543463064974	-0.0622089
1584543463166867	-0.0612699
1584543463264699	-0.102586
1584543463364982	-0.146015
1584543463464762	-0.123479
1584543463565343	-0.205642
1584543463667012	-0.204233
1584543463764635	-0.226534
1584543463864661	-0.196721
1584543463964922	-0.154935
1584543464064810	-0.135686
1584543464166828	-0.134512
1584543464264723	-0.126061
1584543464364582	-0.119958
1584543464464523	-0.133573
1584543464565304	-0.115497
1584543464666645	-0.141555
1584543464764437	-0.115732
1584543464864622	-0.126531
1584543464964397	-0.128174
1584543465064380	-0.144137
1584543465166691	-0.0859187
1584543465264372	-0.0352126
1584543465364316	-0.0246488
1584543465464480	-0.0274658
1584543465565009	-0.0272311
1584543465666300	-0.00539926
1584543465764433	-0.0227708
1584543465864200	0
1584543465964269	-0.00258226
1584543466064438	-0.0138503
1584543466166181	-0.0100943
1584543466264474	-0.0279353
1584543466364352	-0.0253531
1584543466466716	-0.0239446
1584543466565392	-0.0669039
1584543466666342	0.108511
1584543466764146	0.0585234
1584543466864127	-0.00774677
1584543466964464	0.00414111
1584543467064064	0.00926807
1584543467166158	0.0100005
1584543467266727	-0.0946045
1584543467364198	-0.0471849
1584543467464008	-0.0335693
1584543467564932	-0.0422551
1584543467666037	-0.0316913
1584543467763923	-0.0511756
1584543467864085	-0.0232403
1584543467963994	-0.0347431
1584543468066906	-0.0269963
1584543468166306	-0.0284048
1584543468264023	-0.00492976
1584543468364228	-0.0223013
1584543468464186	0.00560596
1584543468564750	0
1584543468666450	-0.00845102
1584543468764824	-0.0143198
1584543468867727	-0.00258226
1584543468967855	-0.0234751
1584543469064068	-0.0277006
1584543469165749	-0.0392033
1584543469263576	-0.0389686
1584543469363937	-0.0408466
1584543469463985	-0.0380296
1584543469564442	0
1584543469665784	0.0131133
1584543469763484	0.00670459
1584543469863820	0.00469043
1584543469964016	-0.000469501
1584543470063698	-0.0363863
1584543470165486	-0.0734769
1584543470263789	-0.0704252
1584543470363552	-0.109394
1584543470466912	-0.173246
1584543470564582	-0.144137
1584543470665720	-0.144606
1584543470763487	-0.0396729
1584543470863448	-0.00845102
1584543470963454	0.0526641
1584543471063258	0
1584543471165702	0.00908496
1584543471267004	0
1584543471363153	0.00523975
1584543471463322	-0.0319261
1584543471563756	0.00780322
1584543471665214	-0.00164325
1584543471763225	-0.0488281
1584543471863051	-0.0352126
1584543471963048	-0.0119723
1584543472065684	-0.0237098
1584543472165385	-0.0401424
1584543472262911	-0.0438984
1584543472363344	-0.0356821
1584543472462868	-0.0291091
1584543472563537	-0.0147893
1584543472665149	-0.0117375
1584543472762835	-0.000469501
1584543472862921	-0.00821627
1584543472962963	0
1584543473062796	0
1584543473164908	0
1584543473262967	0.00871875
1584543473362883	-0.000704252
1584543473462700	-0.0272311
1584543473563537	-0.092257
1584543473665039	-0.279588
1584543473762726	-0.232873
1584543473863216	-0.192495
1584543473963402	-0.250479
1584543474062700	-0.18381
1584543474164988	-0.0542274
1584543474263198	-0.0176063
1584543474362797	-0.0267616
1584543474462748	-0.0502366
1584543474563364	-0.206346
1584543474664522	-0.227473
1584543474762755	-0.22583
1584543474862519	-0.209867
1584543474965072	-0.0333346
1584543475063204	-0.01878
1584543475164061	-0.0298133
1584543475262448	-0.0258226
1584543475362599	-0.0279353
1584543475462441	-0.244141
1584543475563252	-0.0450721
1584543475664434	-0.0338041
1584543475762419	-0.0774677
1584543475862504	-0.3
1584543475962632	-0.3
1584543476062460	-0.0316913
1584543476164056	0
1584543476262484	-0.0521146
1584543476362469	0.247122
1584543476462546	0.0228179
1584543476563323	0
1584543476664022	0.035269
1584543476762739	0.220206
1584543476863339	0.271658
1584543476962186	0.287222
1584543477062066	0.301504
1584543477163920	0.00908496
1584543477262170	-0.250244
1584543477362119	-0.3
1584543477462240	-0.28217
1584543477562902	-0.225126
1584543477663782	0.111441
1584543477762171	0.273855
1584543477861987	0
1584543477962101	-0.00117375
1584543478062091	-0.163386
1584543478163477	-0.213858
1584543478261821	-0.3
1584543478362190	-0.3
1584543478462013	-0.267381
1584543478562566	-0.285457
1584543478663823	-0.298603
1584543478762065	-0.213388
1584543478861754	-0.213388
1584543478962463	-0.0340388
1584543479061764	-0.0739464
1584543479163624	-0.0345083
1584543479262305	-0.271372
1584543479361672	-0.3
1584543479461943	-0.3
1584543479562695	-0.293438
1584543479664422	-0.0467154
1584543479761699	-0.00774677
1584543479861749	0.217093
1584543479961927	0.0116484
1584543480061721	0.0211699
1584543480163788	0
1584543480261644	0.00542285
1584543480361442	0
1584543480461594	0.00340869
1584543480562030	-0.00469501
1584543480663453	0.00633838
1584543480761564	-0.00281701
1584543480861314	-0.00751202
1584543480961295	0
1584543481061487	0
1584543481163322	0
1584543481261250	0
1584543481361410	0
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
